Date,BY11,BY12,BY13,BY14,LY21,LY22,LY23,LY24
1976-09-21,,,,,,,,,,,,,,,,
1976-10-01,,,,,,,,,,,,,,,,
1976-10-11,,,,,,,,,,,,,,,,
1976-10-21,,,,,,,,,,,,,,,,
1976-11-01,,,,,,,,,,,,,,,,
1976-11-11,,,,,,,,,,,,,,,,
1976-11-21,,,,,,,,,,,,,,,,
1976-12-01,,,,,,,,,,,,,,,,
1976-12-11,,,,,,,,,,,,,,,,
1976-12-21,,,,,,,,,,,,,,,,
1977-01-01,1581.03286074,1.00000000004,,,,,,,1.658410645,4.68730831926e-10,-1.340185547,1.24998678075e-10,-4.208685303,2.65629296337e-10,,
1977-01-11,,,,,,,,,,,,,,,,
1977-01-21,,,,,,,,,,,,,,,,
1977-02-01,,,,,,,,,,,,,,,,
1977-02-11,,,,,,,,,,,,,,,,
1977-02-21,,,,,,,,,,,,,,,,
1977-03-01,,,,,,,,,,,,,,,,
1977-03-11,,,,,,,,,,,,,,,,
1977-03-21,,,,,,,,,,,,,,,,
1977-04-01,,,,,,,,,,,,,,,,
1977-04-11,,,,,,,,,,,,,,,,
1977-04-21,,,,,,,,,,,,,,,,
1977-05-01,,,,,,,,,,,,,,,,
1977-05-11,,,,,,,,,,,,,,,,
1977-05-21,,,,,,,,,,,,,,,,
1977-06-01,,,,,,,,,,,,,,,,
1977-06-11,,,,,,,,,,,,,,,,
1977-06-21,,,,,,,,,,,,,,,,
1977-07-01,,,,,,,,,,,,,,,,
1977-07-11,,,,,,,,,,,,,,,,
1977-07-21,,,,,,,,,,,,,,,,
1977-08-01,,,,,,,,,,,,,,,,
1977-08-11,,,,,,,,,,,,,,,,
1977-08-21,,,,,,,,,,,,,,,,
1977-09-01,,,,,,,,,,,,,,,,
1977-09-11,,,,,,,,,,,,,,,,
1977-09-21,,,,,,,,,,,,,,,,
1977-10-01,,,,,,,,,,,,,,,,
1977-10-11,,,,,,,,,,,,,,,,
1977-10-21,,,,,,,,,,,,,,,,
1977-11-01,,,,,,,,,,,,,,,,
1977-11-11,,,,,,,,,,,,,,,,
1977-11-21,,,,,,,,,,,,,,,,
1977-12-01,,,,,,,,,,,,,,,,
1977-12-11,,,,,,,,,,,,,,,,
1977-12-21,,,,,,,,,,,,,,,,
1978-01-01,1465.87097407,1.00000000045,,,,,,,2.851068115,2.34365415963e-10,-0.157659912,1.09366737888e-10,-3.056555176,2.18733475776e-10,,
1978-01-11,,,,,,,,,,,,,,,,
1978-01-21,,,,,,,,,,,,,,,,
1978-02-01,,,,,,,,,,,,,,,,
1978-02-11,,,,,,,,,,,,,,,,
1978-02-21,,,,,,,,,,,,,,,,
1978-03-01,,,,,,,,,,,,,,,,
1978-03-11,,,,,,,,,,,,,,,,
1978-03-21,,,,,,,,,,,,,,,,
1978-04-01,,,,,,,,,,,,,,,,
1978-04-11,,,,,,,,,,,,,,,,
1978-04-21,,,,,,,,,,,,,,,,
1978-05-01,,,,,,,,,,,,,,,,
1978-05-11,,,,,,,,,,,,,,,,
1978-05-21,,,,,,,,,,,,,,,,
1978-06-01,,,,,,,,,,,,,,,,
1978-06-11,,,,,,,,,,,,,,,,
1978-06-21,,,,,,,,,,,,,,,,
1978-07-01,,,,,,,,,,,,,,,,
1978-07-11,,,,,,,,,,,,,,,,
1978-07-21,,,,,,,,,,,,,,,,
1978-08-01,,,,,,,,,,,,,,,,
1978-08-11,,,,,,,,,,,,,,,,
1978-08-21,,,,,,,,,,,,,,,,
1978-09-01,,,,,,,,,,,,,,,,
1978-09-11,,,,,,,,,,,,,,,,
1978-09-21,,,,,,,,,,,,,,,,
1978-10-01,,,,,,,,,,,,,,,,
1978-10-11,,,,,,,,,,,,,,,,
1978-10-21,,,,,,,,,,,,,,,,
1978-11-01,,,,,,,,,,,,,,,,
1978-11-11,,,,,,,,,,,,,,,,
1978-11-21,,,,,,,,,,,,,,,,
1978-12-01,,,,,,,,,,,,,,,,
1978-12-11,,,,,,,,,,,,,,,,
1978-12-21,,,,,,,,,,,,,,,,
1979-01-01,1460.94986128,1.00000000109,,,,,,,2.56484375,0.0,-0.497503662,1.09366737888e-10,-3.430426025,3.90627974411e-10,,
1979-01-11,,,,,,,,,,,,,,,,
1979-01-21,,,,,,,,,,,,,,,,
1979-02-01,,,,,,,,,,,,,,,,
1979-02-11,,,,,,,,,,,,,,,,
1979-02-21,,,,,,,,,,,,,,,,
1979-03-01,,,,,,,,,,,,,,,,
1979-03-11,,,,,,,,,,,,,,,,
1979-03-21,,,,,,,,,,,,,,,,
1979-04-01,,,,,,,,,,,,,,,,
1979-04-11,,,,,,,,,,,,,,,,
1979-04-21,,,,,,,,,,,,,,,,
1979-05-01,,,,,,,,,,,,,,,,
1979-05-11,,,,,,,,,,,,,,,,
1979-05-21,,,,,,,,,,,,,,,,
1979-06-01,,,,,,,,,,,,,,,,
1979-06-11,,,,,,,,,,,,,,,,
1979-06-21,,,,,,,,,,,,,,,,
1979-07-01,,,,,,,,,,,,,,,,
1979-07-11,,,,,,,,,,,,,,,,
1979-07-21,,,,,,,,,,,,,,,,
1979-08-01,,,,,,,,,,,,,,,,
1979-08-11,,,,,,,,,,,,,,,,
1979-08-21,,,,,,,,,,,,,,,,
1979-09-01,,,,,,,,,,,,,,,,
1979-09-11,,,,,,,,,,,,,,,,
1979-09-21,,,,,,,,,,,,,,,,
1979-10-01,,,,,,,,,,,,,,,,
1979-10-11,,,,,,,,,,,,,,,,
1979-10-21,,,,,,,,,,,,,,,,
1979-11-01,,,,,,,,,,,,,,,,
1979-11-11,,,,,,,,,,,,,,,,
1979-11-21,,,,,,,,,,,,,,,,
1979-12-01,,,,,,,,,,,,,,,,
1979-12-11,,,,,,,,,,,,,,,,
1979-12-21,,,,,,,,,,,,,,,,
1980-01-01,1431.35836361,1.0,,,,,,,2.713555908,2.0310153559e-10,-0.350134277,3.43732153851e-10,-3.271734619,1.40630618262e-10,,
1980-01-11,,,,,,,,,,,,,,,,
1980-01-21,,,,,,,,,,,,,,,,
1980-02-01,,,,,,,,,,,,,,,,
1980-02-11,,,,,,,,,,,,,,,,
1980-02-21,,,,,,,,,,,,,,,,
1980-03-01,,,,,,,,,,,,,,,,
1980-03-11,,,,,,,,,,,,,,,,
1980-03-21,,,,,,,,,,,,,,,,
1980-04-01,,,,,,,,,,,,,,,,
1980-04-11,,,,,,,,,,,,,,,,
1980-04-21,,,,,,,,,,,,,,,,
1980-05-01,,,,,,,,,,,,,,,,
1980-05-11,,,,,,,,,,,,,,,,
1980-05-21,,,,,,,,,,,,,,,,
1980-06-01,,,,,,,,,,,,,,,,
1980-06-11,,,,,,,,,,,,,,,,
1980-06-21,,,,,,,,,,,,,,,,
1980-07-01,,,,,,,,,,,,,,,,
1980-07-11,,,,,,,,,,,,,,,,
1980-07-21,,,,,,,,,,,,,,,,
1980-08-01,,,,,,,,,,,,,,,,
1980-08-11,,,,,,,,,,,,,,,,
1980-08-21,,,,,,,,,,,,,,,,
1980-09-01,,,,,,,,,,,,,,,,
1980-09-11,,,,,,,,,,,,,,,,
1980-09-21,,,,,,,,,,,,,,,,
1980-10-01,,,,,,,,,,,,,,,,
1980-10-11,,,,,,,,,,,,,,,,
1980-10-21,,,,,,,,,,,,,,,,
1980-11-01,,,,,,,,,,,,,,,,
1980-11-11,,,,,,,,,,,,,,,,
1980-11-21,,,,,,,,,,,,,,,,
1980-12-01,,,,,,,,,,,,,,,,
1980-12-11,,,,,,,,,,,,,,,,
1980-12-21,,,,,,,,,,,,,,,,
1981-01-01,1480.69867446,1.00000000155,,,,,,,2.18392334,1.56262558448e-10,-0.827062988,2.81261236523e-10,-3.684667969,2.4999735615e-10,,
1981-01-11,,,,,,,,,,,,,,,,
1981-01-21,,,,,,,,,,,,,,,,
1981-02-01,,,,,,,,,,,,,,,,
1981-02-11,,,,,,,,,,,,,,,,
1981-02-21,,,,,,,,,,,,,,,,
1981-03-01,,,,,,,,,,,,,,,,
1981-03-11,,,,,,,,,,,,,,,,
1981-03-21,,,,,,,,,,,,,,,,
1981-04-01,,,,,,,,,,,,,,,,
1981-04-11,,,,,,,,,,,,,,,,
1981-04-21,,,,,,,,,,,,,,,,
1981-05-01,,,,,,,,,,,,,,,,
1981-05-11,,,,,,,,,,,,,,,,
1981-05-21,,,,,,,,,,,,,,,,
1981-06-01,,,,,,,,,,,,,,,,
1981-06-11,,,,,,,,,,,,,,,,
1981-06-21,,,,,,,,,,,,,,,,
1981-07-01,,,,,,,,,,,,,,,,
1981-07-11,,,,,,,,,,,,,,,,
1981-07-21,,,,,,,,,,,,,,,,
1981-08-01,,,,,,,,,,,,,,,,
1981-08-11,,,,,,,,,,,,,,,,
1981-08-21,,,,,,,,,,,,,,,,
1981-09-01,,,,,,,,,,,,,,,,
1981-09-11,,,,,,,,,,,,,,,,
1981-09-21,,,,,,,,,,,,,,,,
1981-10-01,,,,,,,,,,,,,,,,
1981-10-11,,,,,,,,,,,,,,,,
1981-10-21,,,,,,,,,,,,,,,,
1981-11-01,,,,,,,,,,,,,,,,
1981-11-11,,,,,,,,,,,,,,,,
1981-11-21,,,,,,,,,,,,,,,,
1981-12-01,,,,,,,,,,,,,,,,
1981-12-11,,,,,,,,,,,,,,,,
1981-12-21,,,,,,,,,,,,,,,,
1982-01-01,1506.54226071,1.00000000047,,,,,,,2.398522949,2.18733475776e-10,-0.624822998,4.68958205602e-11,-3.499639893,4.21891854785e-10,,
1982-01-11,,,,,,,,,,,,,,,,
1982-01-21,,,,,,,,,,,,,,,,
1982-02-01,,,,,,,,,,,,,,,,
1982-02-11,,,,,,,,,,,,,,,,
1982-02-21,,,,,,,,,,,,,,,,
1982-03-01,,,,,,,,,,,,,,,,
1982-03-11,,,,,,,,,,,,,,,,
1982-03-21,,,,,,,,,,,,,,,,
1982-04-01,,,,,,,,,,,,,,,,
1982-04-11,,,,,,,,,,,,,,,,
1982-04-21,,,,,,,,,,,,,,,,
1982-05-01,,,,,,,,,,,,,,,,
1982-05-11,,,,,,,,,,,,,,,,
1982-05-21,,,,,,,,,,,,,,,,
1982-06-01,,,,,,,,,,,,,,,,
1982-06-11,,,,,,,,,,,,,,,,
1982-06-21,,,,,,,,,,,,,,,,
1982-07-01,,,,,,,,,,,,,,,,
1982-07-11,,,,,,,,,,,,,,,,
1982-07-21,,,,,,,,,,,,,,,,
1982-08-01,,,,,,,,,,,,,,,,
1982-08-11,,,,,,,,,,,,,,,,
1982-08-21,,,,,,,,,,,,,,,,
1982-09-01,,,,,,,,,,,,,,,,
1982-09-11,,,,,,,,,,,,,,,,
1982-09-21,,,,,,,,,,,,,,,,
1982-10-01,,,,,,,,,,,,,,,,
1982-10-11,,,,,,,,,,,,,,,,
1982-10-21,,,,,,,,,,,,,,,,
1982-11-01,,,,,,,,,,,,,,,,
1982-11-11,,,,,,,,,,,,,,,,
1982-11-21,,,,,,,,,,,,,,,,
1982-12-01,,,,,,,,,,,,,,,,
1982-12-11,,,,,,,,,,,,,,,,
1982-12-21,,,,,,,,,,,,,,,,
1983-01-01,1522.67624614,1.00000000071,,,,,,,2.662103271,4.84362772113e-10,-0.331549072,2.65629296337e-10,-3.211218262,2.81261236523e-10,,
1983-01-11,,,,,,,,,,,,,,,,
1983-01-21,,,,,,,,,,,,,,,,
1983-02-01,,,,,,,,,,,,,,,,
1983-02-11,,,,,,,,,,,,,,,,
1983-02-21,,,,,,,,,,,,,,,,
1983-03-01,,,,,,,,,,,,,,,,
1983-03-11,,,,,,,,,,,,,,,,
1983-03-21,,,,,,,,,,,,,,,,
1983-04-01,,,,,,,,,,,,,,,,
1983-04-11,,,,,,,,,,,,,,,,
1983-04-21,,,,,,,,,,,,,,,,
1983-05-01,,,,,,,,,,,,,,,,
1983-05-11,,,,,,,,,,,,,,,,
1983-05-21,,,,,,,,,,,,,,,,
1983-06-01,,,,,,,,,,,,,,,,
1983-06-11,,,,,,,,,,,,,,,,
1983-06-21,,,,,,,,,,,,,,,,
1983-07-01,,,,,,,,,,,,,,,,
1983-07-11,,,,,,,,,,,,,,,,
1983-07-21,,,,,,,,,,,,,,,,
1983-08-01,,,,,,,,,,,,,,,,
1983-08-11,,,,,,,,,,,,,,,,
1983-08-21,,,,,,,,,,,,,,,,
1983-09-01,,,,,,,,,,,,,,,,
1983-09-11,,,,,,,,,,,,,,,,
1983-09-21,,,,,,,,,,,,,,,,
1983-10-01,,,,,,,,,,,,,,,,
1983-10-11,,,,,,,,,,,,,,,,
1983-10-21,,,,,,,,,,,,,,,,
1983-11-01,,,,,,,,,,,,,,,,
1983-11-11,,,,,,,,,,,,,,,,
1983-11-21,,,,,,,,,,,,,,,,
1983-12-01,,,,,,,,,,,,,,,,
1983-12-11,,,,,,,,,,,,,,,,
1983-12-21,,,,,,,,,,,,,,,,
1984-01-01,1611.21417147,1.00000000062,,,,,,,2.268945312,4.999947123e-10,-0.688604736,3.28100213665e-10,-3.541235352,4.37523794972e-10,,
1984-01-11,,,,,,,,,,,,,,,,
1984-01-21,,,,,,,,,,,,,,,,
1984-02-01,,,,,,,,,,,,,,,,
1984-02-11,,,,,,,,,,,,,,,,
1984-02-21,,,,,,,,,,,,,,,,
1984-03-01,,,,,,,,,,,,,,,,
1984-03-11,,,,,,,,,,,,,,,,
1984-03-21,,,,,,,,,,,,,,,,
1984-04-01,,,,,,,,,,,,,,,,
1984-04-11,,,,,,,,,,,,,,,,
1984-04-21,,,,,,,,,,,,,,,,
1984-05-01,,,,,,,,,,,,,,,,
1984-05-11,,,,,,,,,,,,,,,,
1984-05-21,,,,,,,,,,,,,,,,
1984-06-01,,,,,,,,,,,,,,,,
1984-06-11,,,,,,,,,,,,,,,,
1984-06-21,,,,,,,,,,,,,,,,
1984-07-01,,,,,,,,,,,,,,,,
1984-07-11,,,,,,,,,,,,,,,,
1984-07-21,,,,,,,,,,,,,,,,
1984-08-01,,,,,,,,,,,,,,,,
1984-08-11,,,,,,,,,,,,,,,,
1984-08-21,,,,,,,,,,,,,,,,
1984-09-01,,,,,,,,,,,,,,,,
1984-09-11,,,,,,,,,,,,,,,,
1984-09-21,,,,,,,,,,,,,,,,
1984-10-01,,,,,,,,,,,,,,,,
1984-10-11,,,,,,,,,,,,,,,,
1984-10-21,,,,,,,,,,,,,,,,
1984-11-01,,,,,,,,,,,,,,,,
1984-11-11,,,,,,,,,,,,,,,,
1984-11-21,,,,,,,,,,,,,,,,
1984-12-01,,,,,,,,,,,,,,,,
1984-12-11,,,,,,,,,,,,,,,,
1984-12-21,,,,,,,,,,,,,,,,
1985-01-01,1494.93621762,1.00000000101,,,,,,,2.89397583,7.81028575148e-11,-0.151220703,1.24998678075e-10,-3.058843994,1.40630618262e-10,,
1985-01-11,,,,,,,,,,,,,,,,
1985-01-21,,,,,,,,,,,,,,,,
1985-02-01,,,,,,,,,,,,,,,,
1985-02-11,,,,,,,,,,,,,,,,
1985-02-21,,,,,,,,,,,,,,,,
1985-03-01,,,,,,,,,,,,,,,,
1985-03-11,,,,,,,,,,,,,,,,
1985-03-21,,,,,,,,,,,,,,,,
1985-04-01,,,,,,,,,,,,,,,,
1985-04-11,,,,,,,,,,,,,,,,
1985-04-21,,,,,,,,,,,,,,,,
1985-05-01,,,,,,,,,,,,,,,,
1985-05-11,,,,,,,,,,,,,,,,
1985-05-21,,,,,,,,,,,,,,,,
1985-06-01,,,,,,,,,,,,,,,,
1985-06-11,,,,,,,,,,,,,,,,
1985-06-21,,,,,,,,,,,,,,,,
1985-07-01,,,,,,,,,,,,,,,,
1985-07-11,,,,,,,,,,,,,,,,
1985-07-21,,,,,,,,,,,,,,,,
1985-08-01,,,,,,,,,,,,,,,,
1985-08-11,,,,,,,,,,,,,,,,
1985-08-21,,,,,,,,,,,,,,,,
1985-09-01,,,,,,,,,,,,,,,,
1985-09-11,,,,,,,,,,,,,,,,
1985-09-21,,,,,,,,,,,,,,,,
1985-10-01,,,,,,,,,,,,,,,,
1985-10-11,,,,,,,,,,,,,,,,
1985-10-21,,,,,,,,,,,,,,,,
1985-11-01,,,,,,,,,,,,,,,,
1985-11-11,,,,,,,,,,,,,,,,
1985-11-21,,,,,,,,,,,,,,,,
1985-12-01,,,,,,,,,,,,,,,,
1985-12-11,,,,,,,,,,,,,,,,
1985-12-21,,,,,,,,,,,,,,,,
1986-01-01,1535.39663548,1.00000000044,,,,,,,2.631585693,3.59364094038e-10,-0.427770996,9.37347977015e-11,-3.358984375,0.0,,
1986-01-11,,,,,,,,,,,,,,,,
1986-01-21,,,,,,,,,,,,,,,,
1986-02-01,,,,,,,,,,,,,,,,
1986-02-11,,,,,,,,,,,,,,,,
1986-02-21,,,,,,,,,,,,,,,,
1986-03-01,,,,,,,,,,,,,,,,
1986-03-11,,,,,,,,,,,,,,,,
1986-03-21,,,,,,,,,,,,,,,,
1986-04-01,,,,,,,,,,,,,,,,
1986-04-11,,,,,,,,,,,,,,,,
1986-04-21,,,,,,,,,,,,,,,,
1986-05-01,,,,,,,,,,,,,,,,
1986-05-11,,,,,,,,,,,,,,,,
1986-05-21,,,,,,,,,,,,,,,,
1986-06-01,,,,,,,,,,,,,,,,
1986-06-11,,,,,,,,,,,,,,,,
1986-06-21,,,,,,,,,,,,,,,,
1986-07-01,,,,,,,,,,,,,,,,
1986-07-11,,,,,,,,,,,,,,,,
1986-07-21,,,,,,,,,,,,,,,,
1986-08-01,,,,,,,,,,,,,,,,
1986-08-11,,,,,,,,,,,,,,,,
1986-08-21,,,,,,,,,,,,,,,,
1986-09-01,,,,,,,,,,,,,,,,
1986-09-11,,,,,,,,,,,,,,,,
1986-09-21,,,,,,,,,,,,,,,,
1986-10-01,,,,,,,,,,,,,,,,
1986-10-11,,,,,,,,,,,,,,,,
1986-10-21,,,,,,,,,,,,,,,,
1986-11-01,,,,,,,,,,,,,,,,
1986-11-11,,,,,,,,,,,,,,,,
1986-11-21,,,,,,,,,,,,,,,,
1986-12-01,,,,,,,,,,,,,,,,
1986-12-11,,,,,,,,,,,,,,,,
1986-12-21,,,,,,,,,,,,,,,,
1987-01-01,1529.5518532,1.00000000042,,,,,,,2.917779541,1.56319401867e-11,-0.132727051,2.18733475776e-10,-3.056616211,6.25277607469e-11,,
1987-01-11,,,,,,,,,,,,,,,,
1987-01-21,,,,,,,,,,,,,,,,
1987-02-01,,,,,,,,,,,,,,,,
1987-02-11,,,,,,,,,,,,,,,,
1987-02-21,,,,,,,,,,,,,,,,
1987-03-01,,,,,,,,,,,,,,,,
1987-03-11,,,,,,,,,,,,,,,,
1987-03-21,,,,,,,,,,,,,,,,
1987-04-01,,,,,,,,,,,,,,,,
1987-04-11,,,,,,,,,,,,,,,,
1987-04-21,,,,,,,,,,,,,,,,
1987-05-01,,,,,,,,,,,,,,,,
1987-05-11,,,,,,,,,,,,,,,,
1987-05-21,,,,,,,,,,,,,,,,
1987-06-01,,,,,,,,,,,,,,,,
1987-06-11,,,,,,,,,,,,,,,,
1987-06-21,,,,,,,,,,,,,,,,
1987-07-01,,,,,,,,,,,,,,,,
1987-07-11,,,,,,,,,,,,,,,,
1987-07-21,,,,,,,,,,,,,,,,
1987-08-01,,,,,,,,,,,,,,,,
1987-08-11,,,,,,,,,,,,,,,,
1987-08-21,,,,,,,,,,,,,,,,
1987-09-01,,,,,,,,,,,,,,,,
1987-09-11,,,,,,,,,,,,,,,,
1987-09-21,,,,,,,,,,,,,,,,
1987-10-01,,,,,,,,,,,,,,,,
1987-10-11,,,,,,,,,,,,,,,,
1987-10-21,,,,,,,,,,,,,,,,
1987-11-01,,,,,,,,,,,,,,,,
1987-11-11,,,,,,,,,,,,,,,,
1987-11-21,,,,,,,,,,,,,,,,
1987-12-01,,,,,,,,,,,,,,,,
1987-12-11,,,,,,,,,,,,,,,,
1987-12-21,,,,,,,,,,,,,,,,
1988-01-01,1447.94598077,1.00000000108,,,,,,,2.772332764,3.28100213665e-10,-0.283483887,2.81261236523e-10,-3.191229248,4.68958205602e-11,,
1988-01-11,,,,,,,,,,,,,,,,
1988-01-21,,,,,,,,,,,,,,,,
1988-02-01,,,,,,,,,,,,,,,,
1988-02-11,,,,,,,,,,,,,,,,
1988-02-21,,,,,,,,,,,,,,,,
1988-03-01,,,,,,,,,,,,,,,,
1988-03-11,,,,,,,,,,,,,,,,
1988-03-21,,,,,,,,,,,,,,,,
1988-04-01,,,,,,,,,,,,,,,,
1988-04-11,,,,,,,,,,,,,,,,
1988-04-21,,,,,,,,,,,,,,,,
1988-05-01,,,,,,,,,,,,,,,,
1988-05-11,,,,,,,,,,,,,,,,
1988-05-21,,,,,,,,,,,,,,,,
1988-06-01,,,,,,,,,,,,,,,,
1988-06-11,,,,,,,,,,,,,,,,
1988-06-21,,,,,,,,,,,,,,,,
1988-07-01,,,,,,,,,,,,,,,,
1988-07-11,,,,,,,,,,,,,,,,
1988-07-21,,,,,,,,,,,,,,,,
1988-08-01,,,,,,,,,,,,,,,,
1988-08-11,,,,,,,,,,,,,,,,
1988-08-21,,,,,,,,,,,,,,,,
1988-09-01,,,,,,,,,,,,,,,,
1988-09-11,,,,,,,,,,,,,,,,
1988-09-21,,,,,,,,,,,,,,,,
1988-10-01,,,,,,,,,,,,,,,,
1988-10-11,,,,,,,,,,,,,,,,
1988-10-21,,,,,,,,,,,,,,,,
1988-11-01,,,,,,,,,,,,,,,,
1988-11-11,,,,,,,,,,,,,,,,
1988-11-21,,,,,,,,,,,,,,,,
1988-12-01,,,,,,,,,,,,,,,,
1988-12-11,,,,,,,,,,,,,,,,
1988-12-21,,,,,,,,,,,,,,,,
1989-01-01,1322.95437379,1.00000000126,,,,,11.51,0.0,2.940667725,3.90627974411e-10,-0.135900879,9.37347977015e-11,-3.026586914,6.25277607469e-11,,
1989-01-11,,,,,,,0.98,0.0,,,,,,,,
1989-01-21,,,,,,,0.21,0.0,,,,,,,,
1989-02-01,,,,,,,0.04,0.0,,,,,,,,
1989-02-11,,,,,,,14.01,0.0,,,,,,,,
1989-02-21,,,,,,,47.01,0.0,,,,,,,,
1989-03-01,,,,,,,15.13,0.0,,,,,,,,
1989-03-11,,,,,,,29.06,0.0,,,,,,,,
1989-03-21,,,,,,,6.81,0.0,,,,,,,,
1989-04-01,,,,,,,52.09,0.0,,,,,,,,
1989-04-11,,,,,,,57.27,0.0,,,,,,,,
1989-04-21,,,,,,,60.71,0.0,,,,,,,,
1989-05-01,,,,,,,9.99,0.0,,,,,,,,
